transaction_id,date,gross_sales,units_sold,manufacturing_cost,freight_cost,marketing_cost,cogs,net_sales,profit_loss,profit_margin,fiscal_year,month,quarter,year
1900,2024-06-18,3774.6,129,235.14,295.91,486.17,1017.22,2757.38,2452.21,64.97,FY24-25,6,2,2024
1901,2024-06-19,5553.01,137,1481.59,278.05,517.32,2276.96,3276.05,2592.96,46.69,FY24-25,6,2,2024
1902,2024-06-20,4409.99,151,1400.76,201.37,508.67,2110.8,2299.19,1665.95,37.78,FY24-25,6,2,2024
1903,2024-06-21,5043.12,66,1051.48,284.9,523.66,1860.04,3183.08,2625.07,52.05,FY24-25,6,2,2024
1904,2024-06-22,6917.68,174,1163.48,236.09,618.3,2017.87,4899.81,4294.45,62.08,FY24-25,6,2,2024
1905,2024-06-23,5286.65,67,1486.68,38.08,698.7,2223.46,3063.19,2396.15,45.32,FY24-25,6,2,2024
1906,2024-06-24,5069.65,30,1205.88,160.29,476.66,1842.83,3226.82,2673.97,52.74,FY24-25,6,2,2024
1907,2024-06-25,2960.22,91,1785.94,308.89,354.82,2449.65,510.57,-224.32,-7.58,FY24-25,6,2,2024
1908,2024-06-26,6119.38,78,1125.61,409.19,584.11,2118.91,4000.47,3364.8,54.99,FY24-25,6,2,2024
1909,2024-06-27,5968.23,140,1577.3,57.28,457.96,2092.54,3875.69,3247.93,54.42,FY24-25,6,2,2024
1910,2024-06-28,8244.88,96,2090.02,212.96,689.69,2992.67,5252.21,4354.41,52.81,FY24-25,6,2,2024
1911,2024-06-29,4538.33,174,1481.7,343.15,409.71,2234.56,2303.77,1633.4,35.99,FY24-25,6,2,2024
1912,2024-06-30,5328.73,58,1677.99,387.82,371.3,2437.11,2891.62,2160.49,40.54,FY24-25,6,2,2024
1913,2024-07-01,5374.08,156,1646.33,257.99,521.57,2425.89,2948.19,2220.42,41.32,FY24-25,7,3,2024
1914,2024-07-02,7366.18,124,1504.0,231.72,238.94,1974.66,5391.52,4799.12,65.15,FY24-25,7,3,2024
1915,2024-07-03,4857.06,98,1466.5,421.97,429.89,2318.36,2538.7,1843.19,37.95,FY24-25,7,3,2024
1916,2024-07-04,5418.53,94,1214.31,379.61,450.52,2044.44,3374.09,2760.76,50.95,FY24-25,7,3,2024
1917,2024-07-05,5911.84,137,1575.51,385.86,533.07,2494.44,3417.4,2669.07,45.15,FY24-25,7,3,2024
1918,2024-07-06,5279.91,149,1358.37,253.19,350.56,1962.12,3317.79,2729.15,51.69,FY24-25,7,3,2024
1919,2024-07-07,4330.35,198,2273.05,411.37,368.07,3052.49,1277.86,362.11,8.36,FY24-25,7,3,2024
1920,2024-07-08,5291.13,178,1905.57,105.49,673.54,2684.6,2606.53,1801.15,34.04,FY24-25,7,3,2024
1921,2024-07-09,6610.45,170,773.6,413.12,497.98,1684.7,4925.75,4420.34,66.87,FY24-25,7,3,2024
1922,2024-07-10,3460.23,187,801.42,293.35,629.7,1724.47,1735.76,1218.42,35.21,FY24-25,7,3,2024
1923,2024-07-11,5199.45,126,1434.77,312.89,418.73,2166.39,3033.06,2383.14,45.83,FY24-25,7,3,2024
1924,2024-07-12,3949.82,136,1302.35,205.47,491.83,1999.65,1950.17,1350.28,34.19,FY24-25,7,3,2024
1925,2024-07-13,6792.57,80,1408.4,118.6,532.18,2059.18,4733.39,4115.64,60.59,FY24-25,7,3,2024
1926,2024-07-14,2715.22,95,1825.58,310.77,762.13,2898.48,-183.26,-1052.8,-38.77,FY24-25,7,3,2024
1927,2024-07-15,4161.62,42,1657.87,355.14,467.36,2480.37,1681.25,937.14,22.52,FY24-25,7,3,2024
1928,2024-07-16,5565.82,90,1652.81,370.27,475.06,2498.14,3067.68,2318.24,41.65,FY24-25,7,3,2024
1929,2024-07-17,7348.29,161,2223.1,359.48,664.72,3247.3,4100.99,3126.8,42.55,FY24-25,7,3,2024
1930,2024-07-18,4901.37,70,805.55,336.82,443.03,1585.4,3315.97,2840.35,57.95,FY24-25,7,3,2024
1931,2024-07-19,4167.2,70,1551.97,207.62,542.69,2302.28,1864.92,1174.24,28.18,FY24-25,7,3,2024
1932,2024-07-20,7821.74,107,1210.47,376.75,651.64,2238.86,5582.88,4911.22,62.79,FY24-25,7,3,2024
1933,2024-07-21,2827.98,37,2217.72,196.44,413.62,2827.78,0.2,-848.13,-29.99,FY24-25,7,3,2024
1934,2024-07-22,1701.79,195,395.32,410.71,551.07,1357.1,344.69,-62.44,-3.67,FY24-25,7,3,2024
1935,2024-07-23,5660.02,52,417.26,291.6,761.83,1470.69,4189.33,3748.12,66.22,FY24-25,7,3,2024
1936,2024-07-24,4246.92,178,1652.32,294.93,638.2,2585.45,1661.47,885.84,20.86,FY24-25,7,3,2024
1937,2024-07-25,3468.15,176,2063.15,386.59,542.74,2992.48,475.67,-422.07,-12.17,FY24-25,7,3,2024
1938,2024-07-26,6062.53,95,1886.63,400.15,466.35,2753.13,3309.4,2483.46,40.96,FY24-25,7,3,2024
1939,2024-07-27,5365.7,186,1099.51,377.06,409.35,1885.92,3479.78,2914.0,54.31,FY24-25,7,3,2024
1940,2024-07-28,4153.88,26,2253.21,217.95,351.77,2822.93,1330.95,484.07,11.65,FY24-25,7,3,2024
1941,2024-07-29,3079.54,107,884.27,376.27,726.44,1986.98,1092.56,496.47,16.12,FY24-25,7,3,2024
1942,2024-07-30,6308.69,107,2153.74,218.52,697.32,3069.58,3239.11,2318.24,36.75,FY24-25,7,3,2024
1943,2024-07-31,5975.3,74,950.39,378.79,401.43,1730.61,4244.69,3725.51,62.35,FY24-25,7,3,2024
1944,2024-08-01,4851.24,83,1324.09,157.48,550.65,2032.22,2819.02,2209.35,45.54,FY24-25,8,3,2024
1945,2024-08-02,7769.96,94,1819.63,290.63,516.7,2626.96,5143.0,4354.91,56.05,FY24-25,8,3,2024
1946,2024-08-03,3394.87,14,766.9,217.91,677.66,1662.47,1732.4,1233.66,36.34,FY24-25,8,3,2024
1947,2024-08-04,2711.71,11,2234.51,386.99,557.42,3178.92,-467.21,-1420.89,-52.4,FY24-25,8,3,2024
1948,2024-08-05,3962.14,31,1321.03,411.52,496.58,2229.13,1733.01,1064.27,26.86,FY24-25,8,3,2024
1949,2024-08-06,4931.62,121,1568.64,319.9,418.75,2307.29,2624.33,1932.14,39.18,FY24-25,8,3,2024
1950,2024-08-07,5365.01,66,2081.1,316.61,551.13,2948.84,2416.17,1531.52,28.55,FY24-25,8,3,2024
1951,2024-08-08,4638.15,75,1103.44,370.42,447.77,1921.63,2716.52,2140.03,46.14,FY24-25,8,3,2024
1952,2024-08-09,5528.08,83,2030.41,412.11,533.1,2975.62,2552.46,1659.77,30.02,FY24-25,8,3,2024
1953,2024-08-10,3122.69,107,2320.27,303.73,488.6,3112.6,10.09,-923.69,-29.58,FY24-25,8,3,2024
1954,2024-08-11,7165.65,153,1172.21,250.03,444.13,1866.37,5299.28,4739.37,66.14,FY24-25,8,3,2024
1955,2024-08-12,4876.77,121,2184.69,364.73,354.09,2903.51,1973.26,1102.21,22.6,FY24-25,8,3,2024
1956,2024-08-13,6675.94,188,619.71,114.13,577.13,1310.97,5364.97,4971.68,74.47,FY24-25,8,3,2024
1957,2024-08-14,5514.09,134,1694.8,390.97,506.39,2592.16,2921.93,2144.28,38.89,FY24-25,8,3,2024
1958,2024-08-15,5685.13,176,885.7,228.98,768.11,1882.79,3802.34,3237.5,56.95,FY24-25,8,3,2024
1959,2024-08-16,5854.65,95,1971.28,275.98,345.15,2592.41,3262.24,2484.52,42.44,FY24-25,8,3,2024
1960,2024-08-17,5671.56,85,1930.23,391.61,593.79,2915.63,2755.93,1881.24,33.17,FY24-25,8,3,2024
1961,2024-08-18,5964.08,97,2538.69,258.45,487.6,3284.74,2679.34,1693.92,28.4,FY24-25,8,3,2024
1962,2024-08-19,6993.73,177,2210.64,364.74,814.96,3390.34,3603.39,2586.29,36.98,FY24-25,8,3,2024
1963,2024-08-20,5294.78,47,1417.11,413.89,582.35,2413.35,2881.43,2157.42,40.75,FY24-25,8,3,2024
1964,2024-08-21,6063.51,197,959.13,311.0,548.7,1818.83,4244.68,3699.03,61.0,FY24-25,8,3,2024
1965,2024-08-22,4865.4,68,1782.84,331.14,487.98,2601.96,2263.44,1482.85,30.48,FY24-25,8,3,2024
1966,2024-08-23,7160.18,147,1469.63,288.06,394.53,2152.22,5007.96,4362.29,60.92,FY24-25,8,3,2024
1967,2024-08-24,3985.41,108,2275.58,311.56,546.71,3133.85,851.56,-88.6,-2.22,FY24-25,8,3,2024
1968,2024-08-25,7701.41,72,416.81,188.36,292.65,897.82,6803.59,6534.24,84.84,FY24-25,8,3,2024
1969,2024-08-26,4939.76,58,2594.03,270.63,299.56,3164.22,1775.54,826.27,16.73,FY24-25,8,3,2024
1970,2024-08-27,2853.84,41,1766.0,171.18,651.87,2589.05,264.79,-511.92,-17.94,FY24-25,8,3,2024
1971,2024-08-28,5192.16,144,1093.49,210.12,235.68,1539.29,3652.87,3191.08,61.46,FY24-25,8,3,2024
1972,2024-08-29,3978.42,30,1866.99,99.71,452.06,2418.76,1559.66,834.03,20.96,FY24-25,8,3,2024
1973,2024-08-30,6260.97,29,2148.71,326.39,342.63,2817.73,3443.24,2597.92,41.49,FY24-25,8,3,2024
1974,2024-08-31,4021.06,163,1557.17,469.16,439.63,2465.96,1555.1,815.31,20.28,FY24-25,8,3,2024
1975,2024-09-01,4330.72,136,617.54,254.39,527.68,1399.61,2931.11,2511.23,57.99,FY24-25,9,3,2024
1976,2024-09-02,2165.69,77,1353.08,396.51,647.68,2397.27,-231.58,-950.76,-43.9,FY24-25,9,3,2024
1977,2024-09-03,4321.54,119,2019.7,412.57,682.65,3114.92,1206.62,272.14,6.3,FY24-25,9,3,2024
1978,2024-09-04,1364.18,125,1748.33,180.09,362.16,2290.58,-926.4,-1613.57,-118.28,FY24-25,9,3,2024
1979,2024-09-05,2624.15,152,1421.75,201.62,430.11,2053.48,570.67,-45.37,-1.73,FY24-25,9,3,2024
1980,2024-09-06,6140.62,129,2154.16,399.08,1107.88,3661.12,2479.5,1381.16,22.49,FY24-25,9,3,2024
1981,2024-09-07,6178.7,88,1869.65,290.77,462.5,2622.92,3555.78,2768.9,44.81,FY24-25,9,3,2024
1982,2024-09-08,5638.19,125,1908.17,170.92,367.67,2446.76,3191.43,2457.4,43.58,FY24-25,9,3,2024
1983,2024-09-09,3549.54,101,1294.68,236.31,392.63,1923.62,1625.92,1048.83,29.55,FY24-25,9,3,2024
1984,2024-09-10,4928.43,23,1246.31,341.97,463.38,2051.66,2876.77,2261.27,45.88,FY24-25,9,3,2024
1985,2024-09-11,4994.6,164,650.02,220.61,441.09,1311.72,3682.88,3289.36,65.86,FY24-25,9,3,2024
1986,2024-09-12,3262.45,134,1370.3,22.55,464.84,1857.69,1404.76,847.45,25.98,FY24-25,9,3,2024
1987,2024-09-13,7255.1,177,1967.7,267.8,496.79,2732.29,4522.81,3703.12,51.04,FY24-25,9,3,2024
1988,2024-09-14,6316.04,67,1397.95,275.9,495.74,2169.59,4146.45,3495.57,55.34,FY24-25,9,3,2024
1989,2024-09-15,4668.55,37,1722.77,300.92,356.68,2380.37,2288.18,1574.07,33.72,FY24-25,9,3,2024
1990,2024-09-16,5040.33,35,2055.6,425.89,555.4,3036.89,2003.44,1092.37,21.67,FY24-25,9,3,2024
1991,2024-09-17,5312.57,122,1686.42,305.35,518.16,2509.93,2802.64,2049.66,38.58,FY24-25,9,3,2024
1992,2024-09-18,1937.4,75,1735.26,324.29,574.49,2634.04,-696.64,-1486.85,-76.74,FY24-25,9,3,2024
1993,2024-09-19,4629.23,162,821.09,405.55,242.83,1469.47,3159.76,2718.92,58.73,FY24-25,9,3,2024
1994,2024-09-20,3977.02,140,1338.72,301.03,523.53,2163.28,1813.74,1164.76,29.29,FY24-25,9,3,2024
1995,2024-09-21,3497.57,53,2363.31,513.65,202.16,3079.12,418.45,-505.29,-14.45,FY24-25,9,3,2024
1996,2024-09-22,4578.35,106,1551.9,173.63,473.66,2199.19,2379.16,1719.4,37.56,FY24-25,9,3,2024
1997,2024-09-23,7696.53,51,2448.37,206.59,598.69,3253.65,4442.88,3466.78,45.04,FY24-25,9,3,2024
1998,2024-09-24,5961.26,15,1138.44,361.4,656.87,2156.71,3804.55,3157.54,52.97,FY24-25,9,3,2024
1999,2024-09-25,4143.23,176,1616.97,425.43,550.17,2592.57,1550.66,772.89,18.65,FY24-25,9,3,2024
2000,2024-09-26,5858.87,189,1308.66,279.92,601.31,2189.89,3668.98,3012.01,51.41,FY24-25,9,3,2024
2001,2024-09-27,7099.03,32,1795.99,198.94,455.15,2450.08,4648.95,3913.93,55.13,FY24-25,9,3,2024
2002,2024-09-28,6386.95,98,1947.5,476.1,423.62,2847.22,3539.73,2685.56,42.05,FY24-25,9,3,2024
2003,2024-09-29,5089.45,132,1801.23,220.76,903.91,2925.9,2163.55,1285.78,25.26,FY24-25,9,3,2024
2004,2024-09-30,4029.59,187,2020.93,333.91,624.07,2978.91,1050.68,157.01,3.9,FY24-25,9,3,2024
2005,2024-10-01,6047.33,180,1493.41,431.42,324.05,2248.88,3798.45,3123.79,51.66,FY24-25,10,4,2024
2006,2024-10-02,5590.23,156,1404.74,255.84,239.8,1900.38,3689.85,3119.74,55.81,FY24-25,10,4,2024
2007,2024-10-03,6342.79,60,620.9,237.79,430.24,1288.93,5053.86,4667.18,73.58,FY24-25,10,4,2024
2008,2024-10-04,5952.76,20,1819.23,244.63,678.78,2742.64,3210.12,2387.33,40.1,FY24-25,10,4,2024
2009,2024-10-05,6574.33,21,1586.09,390.16,507.31,2483.56,4090.77,3345.7,50.89,FY24-25,10,4,2024
2010,2024-10-06,4197.15,83,1466.04,406.01,166.4,2038.45,2158.7,1547.16,36.86,FY24-25,10,4,2024
2011,2024-10-07,6976.09,17,1404.59,303.37,473.41,2181.37,4794.72,4140.31,59.35,FY24-25,10,4,2024
2012,2024-10-08,5296.4,161,1481.56,488.31,499.64,2469.51,2826.89,2086.04,39.39,FY24-25,10,4,2024
2013,2024-10-09,8112.89,50,1381.88,303.2,137.65,1822.73,6290.16,5743.34,70.79,FY24-25,10,4,2024
2014,2024-10-10,3966.22,173,1235.98,429.23,503.62,2168.83,1797.39,1146.74,28.91,FY24-25,10,4,2024
2015,2024-10-11,7603.95,94,1619.79,256.8,347.99,2224.58,5379.37,4712.0,61.97,FY24-25,10,4,2024
2016,2024-10-12,5296.87,81,1742.08,533.38,224.67,2500.13,2796.74,2046.7,38.64,FY24-25,10,4,2024
2017,2024-10-13,4022.87,64,1114.72,457.01,740.68,2312.41,1710.46,1016.74,25.27,FY24-25,10,4,2024
2018,2024-10-14,4274.17,146,1299.63,287.2,341.36,1928.19,2345.98,1767.52,41.35,FY24-25,10,4,2024
2019,2024-10-15,4519.48,56,1397.69,443.45,399.91,2241.05,2278.43,1606.11,35.54,FY24-25,10,4,2024
2020,2024-10-16,5636.25,152,1502.41,438.4,397.91,2338.72,3297.53,2595.91,46.06,FY24-25,10,4,2024
2021,2024-10-17,5784.25,185,1435.91,455.3,500.34,2391.55,3392.7,2675.23,46.25,FY24-25,10,4,2024
2022,2024-10-18,4139.45,113,1829.86,51.8,764.95,2646.61,1492.84,698.86,16.88,FY24-25,10,4,2024
2023,2024-10-19,4963.47,51,673.82,371.94,320.57,1366.33,3597.14,3187.24,64.21,FY24-25,10,4,2024
2024,2024-10-20,8213.41,69,762.48,354.23,453.98,1570.69,6642.72,6171.51,75.14,FY24-25,10,4,2024
2025,2024-10-21,7591.31,21,1596.78,347.11,518.13,2462.02,5129.29,4390.68,57.84,FY24-25,10,4,2024
2026,2024-10-22,5654.49,139,1198.66,321.83,369.68,1890.17,3764.32,3197.27,56.54,FY24-25,10,4,2024
2027,2024-10-23,5057.01,16,1942.12,324.78,451.57,2718.47,2338.54,1523.0,30.12,FY24-25,10,4,2024
2028,2024-10-24,5180.05,89,2084.9,428.31,589.17,3102.38,2077.67,1146.96,22.14,FY24-25,10,4,2024
2029,2024-10-25,5920.28,140,1616.87,353.95,386.64,2357.46,3562.82,2855.58,48.23,FY24-25,10,4,2024
2030,2024-10-26,3465.81,118,964.01,321.69,449.2,1734.9,1730.91,1210.44,34.93,FY24-25,10,4,2024
2031,2024-10-27,4613.94,12,2027.3,413.94,435.3,2876.54,1737.4,874.44,18.95,FY24-25,10,4,2024
2032,2024-10-28,2497.12,36,1599.45,341.8,484.43,2425.68,71.44,-656.26,-26.28,FY24-25,10,4,2024
2033,2024-10-29,5598.83,123,756.53,351.36,536.47,1644.36,3954.47,3461.16,61.82,FY24-25,10,4,2024
2034,2024-10-30,5970.79,116,800.74,486.7,587.98,1875.42,4095.37,3532.74,59.17,FY24-25,10,4,2024
2035,2024-10-31,4275.22,49,2258.47,256.55,790.63,3305.65,969.57,-22.12,-0.52,FY24-25,10,4,2024
2036,2024-11-01,7360.98,170,2175.57,148.43,101.23,2425.23,4935.75,4208.18,57.17,FY24-25,11,4,2024
2037,2024-11-02,3161.35,138,241.43,307.24,474.89,1023.56,2137.79,1830.72,57.91,FY24-25,11,4,2024
2038,2024-11-03,2803.44,17,821.1,321.45,295.33,1437.88,1365.56,934.2,33.32,FY24-25,11,4,2024
2039,2024-11-04,5336.68,110,2070.43,372.15,442.19,2884.77,2451.91,1586.48,29.73,FY24-25,11,4,2024
2040,2024-11-05,6570.65,169,1490.75,310.73,632.13,2433.61,4137.04,3406.96,51.85,FY24-25,11,4,2024
2041,2024-11-06,7525.89,133,1850.92,375.51,679.67,2906.1,4619.79,3747.96,49.8,FY24-25,11,4,2024
2042,2024-11-07,4311.67,185,1469.02,550.46,686.71,2706.19,1605.48,793.62,18.41,FY24-25,11,4,2024
2043,2024-11-08,6618.02,116,1827.25,380.15,685.29,2892.69,3725.33,2857.52,43.18,FY24-25,11,4,2024
2044,2024-11-09,4942.24,110,1502.92,397.73,473.91,2374.56,2567.68,1855.31,37.54,FY24-25,11,4,2024
2045,2024-11-10,4741.06,13,1281.2,287.05,709.78,2278.03,2463.03,1779.62,37.54,FY24-25,11,4,2024
2046,2024-11-11,6325.49,119,2029.37,161.47,739.53,2930.37,3395.12,2516.01,39.78,FY24-25,11,4,2024
2047,2024-11-12,5978.48,28,1601.03,70.19,520.82,2192.04,3786.44,3128.83,52.33,FY24-25,11,4,2024
2048,2024-11-13,2635.41,41,1826.19,248.13,676.59,2750.91,-115.5,-940.77,-35.7,FY24-25,11,4,2024
2049,2024-11-14,7214.81,146,1578.72,41.96,506.19,2126.87,5087.94,4449.88,61.68,FY24-25,11,4,2024
2050,2024-11-15,7070.14,21,1256.82,351.35,711.53,2319.7,4750.44,4054.53,57.35,FY24-25,11,4,2024
2051,2024-11-16,4061.66,148,2304.19,261.72,475.75,3041.66,1020.0,107.5,2.65,FY24-25,11,4,2024
2052,2024-11-17,5593.71,55,1677.48,168.66,408.57,2254.71,3339.0,2662.59,47.6,FY24-25,11,4,2024
2053,2024-11-18,5741.05,128,1322.48,313.09,332.0,1967.57,3773.48,3183.21,55.45,FY24-25,11,4,2024
2054,2024-11-19,5391.01,25,2139.16,226.14,473.96,2839.26,2551.75,1699.97,31.53,FY24-25,11,4,2024
2055,2024-11-20,4174.54,138,839.59,345.08,512.66,1697.33,2477.21,1968.01,47.14,FY24-25,11,4,2024
2056,2024-11-21,3992.56,72,2618.14,370.76,358.12,3347.02,645.54,-358.57,-8.98,FY24-25,11,4,2024
2057,2024-11-22,4961.67,118,1410.43,229.82,462.48,2102.73,2858.94,2228.12,44.91,FY24-25,11,4,2024
2058,2024-11-23,6759.09,128,865.99,276.27,421.02,1563.28,5195.81,4726.83,69.93,FY24-25,11,4,2024
2059,2024-11-24,5815.4,30,2452.97,321.49,338.45,3112.91,2702.49,1768.62,30.41,FY24-25,11,4,2024
2060,2024-11-25,4444.08,167,1268.42,159.3,655.38,2083.1,2360.98,1736.05,39.06,FY24-25,11,4,2024
2061,2024-11-26,6157.55,22,1621.62,321.48,681.79,2624.89,3532.66,2745.19,44.58,FY24-25,11,4,2024
2062,2024-11-27,727.19,171,1858.85,156.9,654.71,2670.46,-1943.27,-2744.41,-377.4,FY24-25,11,4,2024
2063,2024-11-28,6723.15,13,2092.09,356.57,487.38,2936.04,3787.11,2906.3,43.23,FY24-25,11,4,2024
2064,2024-11-29,2390.43,165,1649.89,256.48,496.64,2403.01,-12.58,-733.48,-30.68,FY24-25,11,4,2024
2065,2024-11-30,4456.34,111,1176.34,156.35,340.52,1673.21,2783.13,2281.17,51.19,FY24-25,11,4,2024
2066,2024-12-01,3320.5,68,1609.5,242.0,562.19,2413.69,906.81,182.7,5.5,FY24-25,12,4,2024
2067,2024-12-02,3057.98,137,1290.34,246.23,525.44,2062.01,995.97,377.37,12.34,FY24-25,12,4,2024
2068,2024-12-03,6741.24,36,1624.51,406.85,926.59,2957.95,3783.29,2895.9,42.96,FY24-25,12,4,2024
2069,2024-12-04,4298.45,78,2314.07,317.33,663.07,3294.47,1003.98,15.64,0.36,FY24-25,12,4,2024
2070,2024-12-05,5519.76,34,1877.96,204.37,547.29,2629.62,2890.14,2101.25,38.07,FY24-25,12,4,2024
2071,2024-12-06,4929.62,140,1603.32,464.91,493.76,2561.99,2367.63,1599.03,32.44,FY24-25,12,4,2024
2072,2024-12-07,5715.56,106,1869.25,362.65,650.2,2882.1,2833.46,1968.83,34.45,FY24-25,12,4,2024
2073,2024-12-08,5115.23,34,1905.04,266.37,362.64,2534.05,2581.18,1820.96,35.6,FY24-25,12,4,2024
2074,2024-12-09,3075.51,157,961.06,144.62,670.95,1776.63,1298.88,765.89,24.9,FY24-25,12,4,2024
2075,2024-12-10,6494.4,171,1520.86,257.54,336.93,2115.33,4379.07,3744.47,57.66,FY24-25,12,4,2024
2076,2024-12-11,4259.37,163,2781.26,277.95,415.77,3474.98,784.39,-258.1,-6.06,FY24-25,12,4,2024
2077,2024-12-12,2665.13,135,2106.41,336.9,224.27,2667.58,-2.45,-802.72,-30.12,FY24-25,12,4,2024
2078,2024-12-13,4357.83,142,1248.28,360.73,592.11,2201.12,2156.71,1496.37,34.34,FY24-25,12,4,2024
2079,2024-12-14,7251.14,198,1198.4,380.66,537.49,2116.55,5134.59,4499.62,62.05,FY24-25,12,4,2024
2080,2024-12-15,6275.33,18,1181.74,138.85,415.78,1736.37,4538.96,4018.05,64.03,FY24-25,12,4,2024
2081,2024-12-16,4477.02,125,1933.16,320.85,360.63,2614.64,1862.38,1077.99,24.08,FY24-25,12,4,2024
2082,2024-12-17,4476.11,187,2303.82,284.04,706.81,3294.67,1181.44,193.04,4.31,FY24-25,12,4,2024
2083,2024-12-18,4517.55,143,1791.08,567.8,479.96,2838.84,1678.71,827.06,18.31,FY24-25,12,4,2024
2084,2024-12-19,8115.12,69,1578.58,306.47,384.91,2269.96,5845.16,5164.17,63.64,FY24-25,12,4,2024
2085,2024-12-20,5572.9,181,1277.92,237.73,788.29,2303.94,3268.96,2577.78,46.26,FY24-25,12,4,2024
2086,2024-12-21,5645.06,130,1664.69,311.04,401.44,2377.17,3267.89,2554.74,45.26,FY24-25,12,4,2024
2087,2024-12-22,6545.43,148,1089.94,299.14,670.79,2059.87,4485.56,3867.6,59.09,FY24-25,12,4,2024
2088,2024-12-23,5358.18,184,532.12,101.1,327.35,960.57,4397.61,4109.44,76.69,FY24-25,12,4,2024
2089,2024-12-24,4611.44,117,2318.41,340.83,446.76,3106.0,1505.44,573.64,12.44,FY24-25,12,4,2024
2090,2024-12-25,4705.48,117,997.09,268.94,575.34,1841.37,2864.11,2311.7,49.13,FY24-25,12,4,2024
2091,2024-12-26,4892.6,140,1337.58,297.33,491.32,2126.23,2766.37,2128.5,43.5,FY24-25,12,4,2024
2092,2024-12-27,4944.17,85,1828.18,212.64,536.56,2577.38,2366.79,1593.58,32.23,FY24-25,12,4,2024
2093,2024-12-28,6091.44,39,2217.23,190.61,419.17,2827.01,3264.43,2416.33,39.67,FY24-25,12,4,2024
2094,2024-12-29,5077.92,30,1628.57,387.89,260.33,2276.79,2801.13,2118.09,41.71,FY24-25,12,4,2024
2095,2024-12-30,6098.96,165,903.14,410.85,719.84,2033.83,4065.13,3454.98,56.65,FY24-25,12,4,2024
2096,2024-12-31,4878.93,199,1349.33,341.81,428.33,2119.47,2759.46,2123.62,43.53,FY24-25,12,4,2024
